SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,3946,0,2,-500
session_20250326_204905,3947,0,2,-600
session_20250326_204905,3948,0,2,-500
session_20250326_204905,3949,0,1,-300
session_20250326_204905,3950,0,1,-200
session_20250326_204905,3951,0,1,-300
session_20250326_204905,3952,0,1,-200
session_20250326_204905,3953,0,1,-300
session_20250326_204905,3954,0,1,-200
session_20250326_204905,3955,0,1,-300
session_20250326_204905,3956,0,1,-200
session_20250326_204905,3957,0,1,-300
session_20250326_204905,3958,0,1,-200
session_20250326_204905,3959,0,1,-300
session_20250326_204905,3960,0,1,-200
session_20250326_204905,3961,0,1,-300
session_20250326_204905,3962,0,1,-200
session_20250326_204905,3963,0,1,-300
session_20250326_204905,3964,0,1,-200
session_20250326_204905,3965,0,1,-300
session_20250326_204905,3966,0,1,-200
session_20250326_204905,3967,0,1,-300
session_20250326_204905,3968,0,2,-200
session_20250326_204905,3969,0,2,-300
session_20250326_204905,3970,1,2,-200
session_20250326_204905,3971,2,2,-300
session_20250326_204905,3972,3,2,-200
session_20250326_204905,3973,4,2,-300
session_20250326_204905,3974,5,2,-200
session_20250326_204905,3975,6,2,-300
session_20250326_204905,3976,7,2,-200
session_20250326_204905,3977,8,2,-300
session_20250326_204905,3978,0,1,-50
session_20250326_204905,3979,0,0,0
session_20250326_204905,3980,0,0,100
session_20250326_204905,3981,0,0,0
session_20250326_204905,3982,0,1,-50
session_20250326_204905,3983,0,0,0
session_20250326_204905,3984,0,0,100
session_20250326_204905,3985,0,0,0
session_20250326_204905,3986,0,1,-200
session_20250326_204905,3987,0,1,-300
session_20250326_204905,3988,0,1,-200
session_20250326_204905,3989,0,1,-300
session_20250326_204905,3990,0,2,-500
session_20250326_204905,3991,0,2,-600
session_20250326_204905,3992,0,2,-500
session_20250326_204905,3993,0,2,-600
session_20250326_204905,3994,0,2,-500
session_20250326_204905,3995,0,2,-600
session_20250326_204905,3996,0,2,-500
session_20250326_204905,3997,0,2,-600
session_20250326_204905,3998,0,2,-500
session_20250326_204905,3999,0,2,-600
session_20250326_204905,4000,0,2,-800
session_20250326_204905,4001,0,2,-900
session_20250326_204905,4002,0,3,-1000
session_20250326_204905,4003,0,3,-1100
session_20250326_204905,4004,0,3,-900
session_20250326_204905,4005,0,3,-1000
session_20250326_204905,4006,0,4,-1100
session_20250326_204905,4007,0,3,-900
session_20250326_204905,4008,0,3,-700
session_20250326_204905,4009,0,3,-800
session_20250326_204905,4010,0,3,-600
session_20250326_204905,4011,0,3,-700
session_20250326_204905,4012,0,3,-1000
session_20250326_204905,4013,0,3,-1100
session_20250326_204905,4014,0,4,-1075
session_20250326_204905,4015,0,4,-1175
session_20250326_204905,4016,0,4,-850
session_20250326_204905,4017,0,4,-950
session_20250326_204905,4018,0,5,-925
session_20250326_204905,4019,0,1,-50
session_20250326_204905,4020,0,0,0
session_20250326_204905,4021,0,0,100
session_20250326_204905,4022,0,0,0
session_20250326_204905,4023,0,1,-50
session_20250326_204905,4024,0,0,0
session_20250326_204905,4025,0,0,100
session_20250326_204905,4026,0,0,0
session_20250326_204905,4027,0,1,-200
session_20250326_204905,4028,0,1,-300
session_20250326_204905,4029,0,1,-200
session_20250326_204905,4030,0,0,0
session_20250326_204905,4031,0,1,-200
session_20250326_204905,4032,0,1,-300
session_20250326_204905,4033,0,1,-200
session_20250326_204905,4034,0,1,-300
session_20250326_204905,4035,0,1,-200
session_20250326_204905,4036,0,1,-300
session_20250326_204905,4037,0,1,-200
session_20250326_204905,4038,0,1,-300
session_20250326_204905,4039,0,1,-200
session_20250326_204905,4040,0,1,-300
session_20250326_204905,4041,0,1,-200
session_20250326_204905,4042,0,1,-300
session_20250326_204905,4043,1,1,-200
session_20250326_204905,4044,2,1,-300
session_20250326_204905,4045,3,1,-200
session_20250326_204905,4046,4,1,-300
session_20250326_204905,4047,5,1,-200
session_20250326_204905,4048,6,1,-300
session_20250326_204905,4049,7,1,-200
session_20250326_204905,4050,8,1,-300
session_20250326_204905,4051,0,1,-50
session_20250326_204905,4052,0,0,0
session_20250326_204905,4053,0,0,100
session_20250326_204905,4054,0,0,0
session_20250326_204905,4055,0,1,-50
session_20250326_204905,4056,0,0,0
session_20250326_204905,4057,0,0,100
session_20250326_204905,4058,0,0,0
session_20250326_204905,4059,0,1,-200
session_20250326_204905,4060,0,1,-300
session_20250326_204905,4061,0,1,-200
session_20250326_204905,4062,0,0,0
session_20250326_204905,4063,0,1,-200
session_20250326_204905,4064,0,1,-300
session_20250326_204905,4065,0,1,-200
session_20250326_204905,4066,0,1,-300
session_20250326_204905,4067,0,1,-200
session_20250326_204905,4068,0,1,-300
session_20250326_204905,4069,0,1,-200
session_20250326_204905,4070,0,1,-300
session_20250326_204905,4071,0,1,-200
session_20250326_204905,4072,0,1,-300
session_20250326_204905,4073,0,1,-200
session_20250326_204905,4074,0,1,-300
session_20250326_204905,4075,1,1,-500
session_20250326_204905,4076,2,1,-600
session_20250326_204905,4077,3,2,-700
session_20250326_204905,4078,4,2,-800
session_20250326_204905,4079,5,2,-600
session_20250326_204905,4080,6,2,-700
session_20250326_204905,4081,7,2,-500
session_20250326_204905,4082,8,2,-600
session_20250326_204905,4083,0,1,-50
session_20250326_204905,4084,0,0,0
session_20250326_204905,4085,0,0,100
session_20250326_204905,4086,0,0,0
session_20250326_204905,4087,0,1,-50
session_20250326_204905,4088,0,0,0
session_20250326_204905,4089,0,0,100
session_20250326_204905,4090,0,0,0
session_20250326_204905,4091,0,1,-200
session_20250326_204905,4092,0,1,-300
session_20250326_204905,4093,0,1,-200
session_20250326_204905,4094,0,1,-300
session_20250326_204905,4095,0,2,-500
session_20250326_204905,4096,0,1,-300
session_20250326_204905,4097,0,1,-200
session_20250326_204905,4098,0,1,-300
session_20250326_204905,4099,0,1,-200
session_20250326_204905,4100,0,1,-300
session_20250326_204905,4101,0,1,-200
session_20250326_204905,4102,0,1,-300
session_20250326_204905,4103,0,1,-200
session_20250326_204905,4104,0,1,-300
session_20250326_204905,4105,0,1,-500
session_20250326_204905,4106,0,1,-600
session_20250326_204905,4107,1,1,-400
session_20250326_204905,4108,2,1,-500
session_20250326_204905,4109,3,1,-300
session_20250326_204905,4110,4,1,-400
session_20250326_204905,4111,5,1,-200
session_20250326_204905,4112,6,1,-300
session_20250326_204905,4113,7,1,-100
session_20250326_204905,4114,8,1,-200
session_20250326_204905,4115,0,1,-50
session_20250326_204905,4116,0,0,0
session_20250326_204905,4117,0,0,100
session_20250326_204905,4118,0,0,0
session_20250326_204905,4119,0,1,-50
session_20250326_204905,4120,0,0,0
session_20250326_204905,4121,0,0,100
session_20250326_204905,4122,0,0,0
session_20250326_204905,4123,0,1,-200
session_20250326_204905,4124,0,1,-300
session_20250326_204905,4125,0,1,-200
session_20250326_204905,4126,0,1,-300
session_20250326_204905,4127,0,2,-500
session_20250326_204905,4128,0,2,-600
session_20250326_204905,4129,0,2,-500
session_20250326_204905,4130,0,2,-600
session_20250326_204905,4131,0,2,-500
session_20250326_204905,4132,0,2,-600
session_20250326_204905,4133,0,2,-500
session_20250326_204905,4134,0,2,-600
session_20250326_204905,4135,0,2,-500
session_20250326_204905,4136,0,2,-600
session_20250326_204905,4137,0,2,-500
session_20250326_204905,4138,0,2,-600
session_20250326_204905,4139,0,2,-500
session_20250326_204905,4140,0,2,-600
session_20250326_204905,4141,0,2,-500
session_20250326_204905,4142,0,2,-600
session_20250326_204905,4143,0,2,-500
session_20250326_204905,4144,0,2,-600
session_20250326_204905,4145,0,2,-500
session_20250326_204905,4146,0,2,-600
session_20250326_204905,4147,1,2,-500
session_20250326_204905,4148,2,2,-600
session_20250326_204905,4149,3,2,-800
session_20250326_204905,4150,4,2,-900
session_20250326_204905,4151,5,2,-700
session_20250326_204905,4152,6,2,-800
session_20250326_204905,4153,7,3,-900
session_20250326_204905,4154,8,2,-700
session_20250326_204905,4155,0,1,-50
session_20250326_204905,4156,0,0,0
session_20250326_204905,4157,0,0,100
session_20250326_204905,4158,0,0,0
session_20250326_204905,4159,0,1,-50
session_20250326_204905,4160,0,0,0
session_20250326_204905,4161,0,0,100
session_20250326_204905,4162,0,0,0
session_20250326_204905,4163,0,1,-200
session_20250326_204905,4164,0,1,-300
session_20250326_204905,4165,0,1,-200
session_20250326_204905,4166,0,1,-300
session_20250326_204905,4167,0,2,-500
session_20250326_204905,4168,0,2,-600
session_20250326_204905,4169,0,2,-500
session_20250326_204905,4170,0,2,-600
session_20250326_204905,4171,0,2,-500
session_20250326_204905,4172,0,2,-600
session_20250326_204905,4173,0,2,-500
session_20250326_204905,4174,0,2,-600
session_20250326_204905,4175,0,2,-500
session_20250326_204905,4176,0,2,-600
session_20250326_204905,4177,0,2,-800
session_20250326_204905,4178,0,2,-900
session_20250326_204905,4179,0,2,-700
session_20250326_204905,4180,0,2,-800
session_20250326_204905,4181,0,3,-900
session_20250326_204905,4182,0,3,-1000
session_20250326_204905,4183,0,3,-800
session_20250326_204905,4184,0,2,-600
session_20250326_204905,4185,0,3,-700
session_20250326_204905,4186,0,3,-800
session_20250326_204905,4187,1,3,-600
session_20250326_204905,4188,2,3,-700
session_20250326_204905,4189,3,3,-500
session_20250326_204905,4190,4,3,-600
session_20250326_204905,4191,5,4,-400
session_20250326_204905,4192,6,4,-500
session_20250326_204905,4193,7,4,-300
session_20250326_204905,4194,8,4,-400
session_20250326_204905,4195,0,1,-50
session_20250326_204905,4196,0,0,0
session_20250326_204905,4197,0,0,100
session_20250326_204905,4198,0,0,0
session_20250326_204905,4199,0,1,-50
session_20250326_204905,4200,0,0,0
session_20250326_204905,4201,0,0,100
session_20250326_204905,4202,0,0,0
session_20250326_204905,4203,0,1,-200
session_20250326_204905,4204,0,1,-300
session_20250326_204905,4205,0,1,-200
session_20250326_204905,4206,0,1,-300
session_20250326_204905,4207,0,2,-500
session_20250326_204905,4208,0,2,-600
session_20250326_204905,4209,0,2,-500
session_20250326_204905,4210,0,2,-600
session_20250326_204905,4211,0,2,-500
session_20250326_204905,4212,0,2,-600
session_20250326_204905,4213,0,2,-500
session_20250326_204905,4214,0,2,-600
session_20250326_204905,4215,0,2,-500
session_20250326_204905,4216,0,2,-600
session_20250326_204905,4217,0,2,-800
session_20250326_204905,4218,0,2,-900
session_20250326_204905,4219,0,3,-1000
session_20250326_204905,4220,0,3,-1100
session_20250326_204905,4221,0,3,-900
session_20250326_204905,4222,0,3,-1000
session_20250326_204905,4223,0,4,-1100
session_20250326_204905,4224,0,4,-1200
session_20250326_204905,4225,0,4,-1000
session_20250326_204905,4226,0,4,-1100
session_20250326_204905,4227,0,4,-900
session_20250326_204905,4228,0,4,-1000
session_20250326_204905,4229,0,4,-1300
session_20250326_204905,4230,0,4,-1400
session_20250326_204905,4231,0,5,-1375
session_20250326_204905,4232,0,5,-1475
session_20250326_204905,4233,0,6,-1450
session_20250326_204905,4234,0,5,-1550
session_20250326_204905,4235,0,6,-1525
session_20250326_204905,4236,0,1,-50
session_20250326_204905,4237,0,0,0
session_20250326_204905,4238,0,0,100
session_20250326_204905,4239,0,0,0
session_20250326_204905,4240,0,1,-50
session_20250326_204905,4241,0,0,0
session_20250326_204905,4242,0,0,100
session_20250326_204905,4243,0,0,0
session_20250326_204905,4244,0,1,-200
session_20250326_204905,4245,0,1,-300
session_20250326_204905,4246,0,1,-200
session_20250326_204905,4247,0,1,-300
session_20250326_204905,4248,0,2,-500
session_20250326_204905,4249,0,2,-600
session_20250326_204905,4250,0,2,-500
session_20250326_204905,4251,0,2,-600
session_20250326_204905,4252,0,2,-500
session_20250326_204905,4253,0,2,-600
session_20250326_204905,4254,0,2,-500
session_20250326_204905,4255,0,2,-600
session_20250326_204905,4256,0,2,-500
session_20250326_204905,4257,0,2,-600
session_20250326_204905,4258,0,2,-500
session_20250326_204905,4259,0,2,-600
session_20250326_204905,4260,0,2,-800
session_20250326_204905,4261,0,2,-900
session_20250326_204905,4262,0,3,-1000
session_20250326_204905,4263,0,3,-1100
session_20250326_204905,4264,0,3,-900
session_20250326_204905,4265,0,3,-1000
session_20250326_204905,4266,0,3,-800
session_20250326_204905,4267,0,3,-900
session_20250326_204905,4268,0,3,-700
session_20250326_204905,4269,0,3,-800
session_20250326_204905,4270,1,3,-600
session_20250326_204905,4271,2,3,-700
session_20250326_204905,4272,3,3,-500
session_20250326_204905,4273,4,2,-300
session_20250326_204905,4274,5,2,-100
session_20250326_204905,4275,6,2,-200
session_20250326_204905,4276,7,2,0
session_20250326_204905,4277,8,2,-100
session_20250326_204905,4278,0,1,-50
session_20250326_204905,4279,0,0,0
session_20250326_204905,4280,0,0,100
session_20250326_204905,4281,0,0,0
session_20250326_204905,4282,0,1,-50
session_20250326_204905,4283,0,0,0
session_20250326_204905,4284,0,0,100
session_20250326_204905,4285,0,0,0
session_20250326_204905,4286,0,1,-200
session_20250326_204905,4287,0,1,-300
session_20250326_204905,4288,0,1,-200
session_20250326_204905,4289,0,1,-300
session_20250326_204905,4290,0,2,-500
session_20250326_204905,4291,0,2,-600
session_20250326_204905,4292,0,2,-500
session_20250326_204905,4293,0,2,-600
session_20250326_204905,4294,0,2,-500
session_20250326_204905,4295,0,2,-600
session_20250326_204905,4296,0,2,-500
session_20250326_204905,4297,0,2,-600
session_20250326_204905,4298,0,2,-500
session_20250326_204905,4299,0,1,-300
session_20250326_204905,4300,0,1,-200
session_20250326_204905,4301,0,1,-300
session_20250326_204905,4302,0,1,-200
session_20250326_204905,4303,0,1,-300
session_20250326_204905,4304,0,1,-200
session_20250326_204905,4305,0,1,-300
session_20250326_204905,4306,0,1,-200
session_20250326_204905,4307,0,1,-300
session_20250326_204905,4308,0,1,-200
session_20250326_204905,4309,0,1,-300
session_20250326_204905,4310,1,1,-200
session_20250326_204905,4311,2,1,-300
session_20250326_204905,4312,3,1,-200
session_20250326_204905,4313,4,1,-300
session_20250326_204905,4314,5,1,-200
session_20250326_204905,4315,6,1,-300
session_20250326_204905,4316,7,2,-200
session_20250326_204905,4317,8,1,0
session_20250326_204905,4318,0,1,-50
session_20250326_204905,4319,0,0,0
session_20250326_204905,4320,0,0,100
session_20250326_204905,4321,0,0,0
session_20250326_204905,4322,0,1,-50
session_20250326_204905,4323,0,0,0
session_20250326_204905,4324,0,0,100
session_20250326_204905,4325,0,0,0
session_20250326_204905,4326,0,1,-200
session_20250326_204905,4327,0,1,-300
session_20250326_204905,4328,0,1,-200
session_20250326_204905,4329,0,1,-300
session_20250326_204905,4330,0,2,-500
session_20250326_204905,4331,0,2,-600
session_20250326_204905,4332,0,2,-500
session_20250326_204905,4333,0,2,-600
session_20250326_204905,4334,0,2,-500
session_20250326_204905,4335,0,2,-600
session_20250326_204905,4336,0,2,-500
session_20250326_204905,4337,0,2,-600
session_20250326_204905,4338,0,2,-500
session_20250326_204905,4339,0,2,-600
session_20250326_204905,4340,0,2,-800
session_20250326_204905,4341,0,2,-900
session_20250326_204905,4342,0,3,-1000
session_20250326_204905,4343,0,3,-1100
session_20250326_204905,4344,0,3,-900
session_20250326_204905,4345,0,3,-1000
session_20250326_204905,4346,0,3,-800
session_20250326_204905,4347,0,3,-900
session_20250326_204905,4348,0,3,-700
session_20250326_204905,4349,0,3,-800
session_20250326_204905,4350,0,3,-600
session_20250326_204905,4351,0,3,-700
session_20250326_204905,4352,0,3,-500
session_20250326_204905,4353,0,3,-600
session_20250326_204905,4354,0,3,-400
session_20250326_204905,4355,0,3,-500
session_20250326_204905,4356,0,4,-300
session_20250326_204905,4357,0,4,-400
session_20250326_204905,4358,0,4,-200
session_20250326_204905,4359,0,1,-50
session_20250326_204905,4360,0,0,0
session_20250326_204905,4361,0,0,100
session_20250326_204905,4362,0,0,0
session_20250326_204905,4363,0,1,-50
session_20250326_204905,4364,0,0,0
session_20250326_204905,4365,0,0,100
session_20250326_204905,4366,0,0,0
session_20250326_204905,4367,0,1,-200
session_20250326_204905,4368,0,1,-300
session_20250326_204905,4369,0,1,-200
session_20250326_204905,4370,0,1,-300
session_20250326_204905,4371,0,2,-500
session_20250326_204905,4372,0,2,-600
session_20250326_204905,4373,0,2,-500
session_20250326_204905,4374,0,2,-600
session_20250326_204905,4375,0,2,-500
session_20250326_204905,4376,0,2,-600
session_20250326_204905,4377,0,2,-500
session_20250326_204905,4378,0,2,-600
session_20250326_204905,4379,0,2,-500
session_20250326_204905,4380,0,2,-600
session_20250326_204905,4381,0,2,-500
session_20250326_204905,4382,0,2,-600
session_20250326_204905,4383,0,2,-500
session_20250326_204905,4384,0,2,-600
session_20250326_204905,4385,0,2,-500
session_20250326_204905,4386,0,2,-600
session_20250326_204905,4387,0,2,-500
session_20250326_204905,4388,0,2,-600
session_20250326_204905,4389,0,2,-500
session_20250326_204905,4390,0,2,-600
session_20250326_204905,4391,1,2,-500
session_20250326_204905,4392,2,2,-600
session_20250326_204905,4393,3,2,-500
session_20250326_204905,4394,4,2,-600
session_20250326_204905,4395,5,3,-500
session_20250326_204905,4396,6,3,-600
session_20250326_204905,4397,7,3,-500
session_20250326_204905,4398,8,3,-600
session_20250326_204905,4399,0,1,-50
session_20250326_204905,4400,0,0,0
session_20250326_204905,4401,0,0,100
